,url,weekid,artist,song
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Jordan Davis Featuring Luke Bryan,Buy Dirt
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Drake Featuring 21 Savage & Project Pat,Knife Talk
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Drake Featuring Future & Young Thug,Way 2 Sexy
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Jessica Darrow,Surface Pressure
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Chris Stapleton,You Should Probably Leave
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,THE ANXIETY: WILLOW & Tyler Cole,Meet Me At Our Spot
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Michael Ray,Whiskey And Rain
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Morgan Wallen,Sand In My Boots
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Drake Featuring Lil Baby,Girls Want Girls
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Kane Brown,One Mississippi
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage",Who Want Smoke??
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Latto,Big Energy
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Blxst & Tyga Featuring Ty Dolla $ign,Chosen
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Imagine Dragons X JID,Enemy
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Dan + Shay,Pick Out A Christmas Tree
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Taylor Swift,All Too Well (Taylor's Version)
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Ed Sheeran & Elton John,Merry Christmas
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Chloe,Have Mercy
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Taylor Swift,Christmas Tree Farm (Old Timey Version)
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Cody Johnson,'Til You Can't
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Doja Cat,Woman
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Coldplay x BTS,My Universe
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Jimmie Allen & Brad Paisley,Freedom Was A Highway
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Camila Cabello,I'll Be Home For Christmas
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Giveon,For Tonight
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Rod Wave,By Your Side
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Parker McCollum,To Be Loved By You
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Eric Church,Heart On Fire
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,V,Christmas Tree
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Taylor Swift,Message In A Bottle (Taylor's Version) (From The Vault)
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Moneybagg Yo,Scorpio
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Juice WRLD,Burn
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Muni Long,Hrs And Hrs
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Oliver Tree,Life Goes On
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Jon Pardi,Tequila Little Time
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Zac Brown Band,Same Boat
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Acraze Featuring Cherish,Do It To It
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Luke Combs,Doin' This
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Kelsea Ballerini Featuring Kenny Chesney,Half Of My Hometown
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Wale Featuring J. Cole,Poke It Out
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Young Thug With Drake & Travis Scott,Bubbly
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Emmy Meli,I Am Woman
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Kelly Clarkson,Christmas Isn't Canceled (Just You)
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Ari Lennox,Pressure
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Juice WRLD & Justin Bieber,Wandered To LA.
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,"Dierks Bentley, Breland & HARDY",Beers On Me
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Juice WRLD,Already Dead
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Summer Walker & SZA,No Love
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Sam Hunt,23
0,https://www.billboard.com/charts/hot-100/2022-01-02,2022-01-02,Baby Keem & Kendrick Lamar,Family Ties
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Adele,Easy On Me
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,The Kid LAROI & Justin Bieber,Stay
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Glass Animals,Heat Waves
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Ed Sheeran,Shivers
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,"Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto Cast",We Don't Talk About Bruno
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Lil Nas X & Jack Harlow,Industry Baby
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Elton John & Dua Lipa,Cold Heart (PNAU Remix)
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Ed Sheeran,Bad Habits
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Doja Cat,Need To Know
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Kodak Black,Super Gremlin
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,GAYLE,abcdefu
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Dua Lipa,Levitating
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Silk Sonic (Bruno Mars & Anderson .Paak),Smokin Out The Window
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Jessica Darrow,Surface Pressure
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Olivia Rodrigo,Good 4 U
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Walker Hayes,Fancy Like
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Justin Bieber,Ghost
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,The Weeknd & Ariana Grande,Save Your Tears
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Doja Cat Featuring SZA,Kiss Me More
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Lil Nas X,Thats What I Want
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Wizkid Featuring Justin Bieber & Tems,Essence
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Post Malone & The Weeknd,One Right Now
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,NEIKED X Mae Muller X Polo G,Better Days
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Adele,Oh My God
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Doja Cat & The Weeknd,You Right
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Billie Eilish,Happier Than Ever
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Lil Durk Featuring Morgan Wallen,Broadway Girls
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Jordan Davis Featuring Luke Bryan,Buy Dirt
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,CKay,Love Nwantiti (Ah Ah Ah)
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,SZA,I Hate U
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Drake Featuring 21 Savage & Project Pat,Knife Talk
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Chris Stapleton,You Should Probably Leave
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Drake Featuring Future & Young Thug,Way 2 Sexy
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Muni Long,Hrs And Hrs
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Jason Aldean & Carrie Underwood,If I Didn't Love You
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,Thinking 'Bout You
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Michael Ray,Whiskey And Rain
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Maneskin,Beggin'
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,THE ANXIETY: WILLOW & Tyler Cole,Meet Me At Our Spot
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Kane Brown,One Mississippi
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Lil Nas X,Montero (Call Me By Your Name)
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Latto,Big Energy
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Morgan Wallen,Sand In My Boots
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Drake Featuring Lil Baby,Girls Want Girls
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Jimmie Allen & Brad Paisley,Freedom Was A Highway
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Farruko,Pepas
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage",Who Want Smoke??
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Imagine Dragons X JID,Enemy
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Ryan Hurd With Maren Morris,Chasing After You
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Blxst & Tyga Featuring Ty Dolla $ign,Chosen
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Parker McCollum,To Be Loved By You
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Kelsea Ballerini Featuring Kenny Chesney,Half Of My Hometown
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Chloe,Have Mercy
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Taylor Swift,All Too Well (Taylor's Version)
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Doja Cat,Woman
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Cody Johnson,'Til You Can't
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Coldplay x BTS,My Universe
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Eric Church,Heart On Fire
0,https://www.billboard.com/charts/hot-100/2022-01-09,2022-01-09,Jon Pardi,Tequila Little Time
